"","","","","","","","","","","","","","","","","","","","","","1"
"33",-0.89859945926496,1.489586690544,-0.523501585135987,0.986997945815477,0.997372050406711,-0.224192978608545,-1.27714921659634,-0.506771691764112,2.40211994810973,0.826157785726928,-1.29926235084278,-1.4314740384646,-0.696289242538574,1.40716203703424,1.41400896545899,1.16202897905518,0.369886795652761,-0.592096474211223,-1.27484178465161,-1.35999634431414,2.19533871168604
"34",-0.852337031960838,1.47988113232108,-0.536765344375554,1.01724269241996,0.997372050406711,-0.224192978608545,-1.29939308547013,-0.506771691764112,2.35055924928685,0.673064022420966,-1.31509401120326,-1.50532992873883,-0.689170915526401,1.41241241728327,1.41635957283759,1.12561843070875,0.2800022461623,-0.701187458438462,-1.33209607891991,-1.30073683528975,2.097314427032
"35",-0.80451684118241,1.49929224876693,-0.531478216661602,1.07114611840502,0.948070815453302,-0.234328939925761,-0.236270449793198,-0.522196684167136,2.29330975011414,0.742400627729099,-1.03729756940234,-1.21236778501122,-0.714422294940499,1.60097146438294,1.41803937768027,1.08707649771612,0.188939418619107,-0.804913816078195,-1.37348518888318,-1.21919796574025,2.07040381137879
"36",-0.800344527060092,1.49929224876693,-0.548703328440523,0.927405680638642,0.920825396136945,-0.224192978608545,-1.2339702784592,-0.522196684167136,2.28148648398065,0.640039294457714,-0.820687319250033,-1.14902416713785,-0.694787216649431,1.60203784688784,1.41904758049091,1.04647654683733,0.0970882580309437,-0.902486126917096,-1.39851710879963,-1.11677488833047,2.05658413334023
"37",-0.845868241482927,1.489586690544,-0.59177051600185,0.947393381107259,1.16408806860442,-0.224192978608545,-1.31714673510744,-0.522196684167136,2.24706793458342,0.709349320930633,-1.09217626943824,-1.18466023421737,-0.696347200688419,1.61466861191586,1.41938370141958,1.00389586238641,0.00484208516869301,-0.99316180675391,-1.40689427613798,-0.995220090311938,2.01038558912888
"38",-0.824616965137109,1.489586690544,-0.567162851595182,1.02082653133333,1.51450426249576,-0.224192978608545,-1.21361639714373,-0.522196684167136,2.16131383487408,0.670587471127111,-1.29334494336378,-1.4189202312145,-0.714291768357203,1.47564674551521,1.41904758049091,0.959415499116367,-0.087404087693557,-1.07625075891361,-1.39851710879963,-0.8566134079801,1.91123855660941
"39",-0.900997040214267,1.47988113232108,-0.541293251061208,1.07403041730347,1.57023352927922,-0.224192978608545,-1.75441780812989,-0.347380103599529,2.14619576555723,0.645133683676285,-1.29430176463345,-1.52121253254848,-0.694672476292269,1.41257924151604,1.41803937768027,0.913120127926765,-0.179255248281721,-1.15112062629977,-1.37348518888318,-0.70332644009869,1.86946363062076
"40",-0.809478682908621,1.489586690544,-0.494460345875183,1.06992509853801,1.78748921058108,-0.234328939925761,-2.2282623294623,0.70100521339268,2.13497464472522,0.642778269812636,-1.00532119014977,-1.39425433030444,-0.706576814136004,1.39868785142892,1.41635957283759,0.865097874687926,-0.270318075824913,-1.21720160401392,-1.33209607891991,-0.537981969187337,1.88643409430756
"41",-0.859459728702891,1.47988113232108,-0.487035617970046,1.17190655545281,1.78748921058108,-0.234328939925761,0.203656162651764,1.1591274877625,2.12268720213204,0.849138423585637,-1.12925800234885,-1.16144749170866,-0.70415987879005,1.35824220569864,1.41400896545899,0.815440152488295,-0.360202625315375,-1.27399077591488,-1.27484178465161,-0.363409084985478,1.95849315276414
"42",-0.87296713929782,1.34885609631157,-0.461486938870831,1.22319040063536,1.40916710235966,-0.193785094656896,0.540764631394794,1.1591274877625,2.13859863886112,0.890550816476927,-1.1383530267113,-1.67513887021488,-0.68856584400497,1.38083156864654,1.41098867430629,0.764241487624441,-0.44852399731286,-1.32105594211424,-1.20240290639919,-0.182594777942559,1.90316189568935
"43",-0.793716190827988,1.10864353029415,-0.440746654986371,1.04443752082349,1.084946612495,-0.254600862560193,0.571894296030096,1.1591274877625,2.03845529965937,0.644599321128114,-1.02688240378358,-1.34232309853835,-0.668040944288193,1.37968309161548,1.40730013687449,0.711599339664874,-0.534903986143132,-1.3580389082785,-1.11564054854641,0.00136716901672214,1.83622425749081
"44",-0.889353808460919,0.90401801109412,-0.44823665522474,0.991190832858748,0.985695442128273,-0.234328939925761,0.948383388978672,1.1591274877625,1.98196237870533,0.637723931816582,-0.84679349774012,-1.38421055297829,-0.692703806493808,1.34440260353086,1.40294510870763,0.657613915930218,-0.618972699432721,-1.38465821170422,-1.01558608331351,0.185329115976001,1.8034911288306
"45",-0.843810727745182,0.5360155951415,-0.477543928494408,0.932032284627288,0.848170944626658,-0.224192978608545,1.69172198030316,0.62645108344473,1.93781018874434,0.702828140049128,-0.93435167818898,-1.18096985889135,-0.671265975996972,1.27780909346894,1.39792566256326,0.602387980742884,-0.700370142044861,-1.40071126341916,-0.903428890501856,0.366143423018921,1.8135495879116
"46",-0.771010004524382,0.164777993114571,-0.536207432547282,0.914769440484579,0.806654115192208,-0.224192978608545,0.936508888642019,-0.136571874091532,1.91843873575726,0.635448362490685,-1.09084734137519,-1.49155297316151,-0.680939388790649,1.24226531815981,1.3922441874259,0.546026659809338,-0.77874775763392,-1.40607589000666,-0.78050221895147,0.540716307220777,1.73574052322778
"47",-0.879048276432881,-0.0487442877898051,-0.554543528615214,0.785359157182068,0.924977079080389,-0.234328939925761,-1.30188802649083,-0.445071722152016,1.83122954746947,0.64632645722131,-1.37893107229617,-1.5415811319453,-0.712842734113656,1.25075056955987,1.38590338736999,0.488637240107345,-0.853769921217198,-1.40071126341916,-0.648267337780653,0.706060778132132,1.63912510390409
"48",-0.988160713982072,-0.150652649130531,-0.61455056761031,0.799179588989282,1.35545470427884,-0.224192978608545,-2.28751839935667,0.233628046414331,1.8082512392422,0.70241066930837,-1.43706815891393,-1.53123344268618,-0.72849223954602,1.19308190825969,1.37890628027294,0.430328965659108,-0.925115376372617,-1.38465821170422,-0.508296165807187,0.859347746013541,1.607324027573
"49",-0.880421431200035,-0.140947090907605,-0.615407250535351,1.05517077285132,1.63180110020189,-0.224192978608545,0.968011425058024,1.02030212898165,1.7501920091732,0.867154382668003,-1.5253384607905,-1.76901632324621,-0.719749120918884,1.15679683776131,1.37125619637879,0.371212829579066,-0.992478610908051,-1.3580389082785,-0.362252585640745,0.99795442834538,1.52768958792531
"50",-0.883381755388364,-0.150652649130531,-0.520684859880075,1.1829559652035,1.41902734935034,-0.224192978608545,-0.143588556326248,-0.113434385486996,1.78304730895317,0.814364394244384,-1.35851279467466,-1.68256158843766,-0.699752241991793,1.13958330060011,1.36295677671312,0.311401362792189,-1.05557116511142,-1.32105594211424,-0.211872664571946,1.11950922636392,1.54714882556071
"51",-0.853154402180362,-0.150652649130531,-0.501912274937322,1.0529794727277,1.1627906676846,-0.224192978608545,-2.32753270817336,0.322321649898437,1.72383356436981,0.626149553541472,-1.36812127804402,-1.69408145695143,-0.707203273549766,1.12571739034368,1.35401197135021,0.251008419824967,-1.11412286697949,-1.27399077591488,-0.0589440173787673,1.2219323037737,1.4553651371761
"52",-0.903176659259092,-0.0568322529755772,-0.499906801796677,0.991336049832811,1.14138355250746,-0.269804804536018,-1.2394220957504,1.14370249535947,1.66340353746529,0.718741142402751,-1.45254420119785,-1.53314892596555,-0.686062714825819,1.06764920671572,1.34442603753295,0.190148962076847,-1.16788298913584,-1.21720160401392,0.0947154436287262,1.3034711733232,1.44740270718578
"53",-0.972867135076398,0.121102981111404,-0.524104863884704,0.960183971790292,1.30615346932543,-0.269804804536018,-1.2972123222076,1.14370249535947,1.65430134921072,0.672728958399487,-1.58099707195349,-1.39349744708479,-0.675614282530094,1.04711501157752,1.33420353764669,0.128938838984681,-1.21662132248399,-1.15112062629977,0.247279118720192,1.36273068234758,1.44698370923114
"54",-0.927977621457176,0.237569679786518,-0.522176707306976,1.09379106953442,1.42551435394947,-0.224192978608545,0.247992502474533,1.1591274877625,1.5988111827069,0.629518336247536,-1.34744566498338,-0.864087594134582,-0.701447023913246,0.994455750901147,1.3233493370477,0.0674945674967297,-1.26012916199809,-1.07625075891361,0.396933434127023,1.3986968842176,1.46986107597396
"55",-0.805970287347233,0.409034541724881,-0.47738727924614,1.13043266701651,1.24063472287419,-0.254600862560193,0.568648767015847,1.14370249535947,1.51219370207975,0.516018332974455,-1.25997462851536,-1.37062445418657,-0.696049259574374,0.991125621454561,1.31186860174762,0.00593311027603408,-1.29822020042991,-0.993161806753911,0.541899400580524,1.41075438724754,1.29248363125831
"56",-0.837719266098856,0.509325310028453,-0.47450876935061,1.0294644765616,0.966234428330874,-0.234328939925761,0.727202387808411,1.14370249535947,1.47932657730835,0.638094083310243,-1.24762419347991,-1.83901166988788,-0.690958068010193,0.919163473044539,1.29976679595465,-0.0556283469446616,-1.33073132610503,-0.902486126917097,0.680453760732947,1.3986968842176,1.24286845526487
"57",-0.843346077245507,0.645203125149421,-0.483418442836774,0.804085678620829,1.0213739674235,-0.224192978608545,-0.202105703870955,1.1591274877625,1.38575780784031,0.594177090683741,-1.40150849067091,-1.84069211958828,-0.689391187740097,0.912025821794929,1.28704967947293,-0.117072618432613,-1.35752332139212,-0.804913816078196,0.810949474075153,1.36273068234758,1.16075249365171
"58",-0.949602544913862,0.861960592128106,-0.555033540129277,0.818275782882697,1.38308934387114,-0.224192978608545,-1.16323846784769,1.14370249535947,1.34705699141918,0.781363550377697,-1.25987762384073,-1.03209875941261,-0.696107300051136,0.885438497987501,1.27372330496113,-0.17828274152478,-1.37848145885417,-0.701187458438462,0.931835295840057,1.3034711733232,1.22600031730221
"59",-0.940261324172531,1.11106991984988,-0.549898308141454,0.939505188582413,1.56174145053126,-0.214057017291329,-0.714346580917794,1.14370249535947,1.31015325076208,0.573867066594181,-1.53267120140337,-1.06195801046667,-0.707209282446184,0.843112806929736,1.25979401505177,-0.239142199272898,-1.39351599252902,-0.592096474211224,1.04167421715108,1.2219323037737,1.14703366548593
"60",-0.869136129063,1.28576996786255,-0.544973874238523,1.02204545193087,1.61623228916398,-0.254600862560193,0.0360298845459577,1.14370249535947,1.22382118243336,0.516746050392031,-1.47542915150407,-1.07795875113221,-0.705838753321575,0.79903986872168,1.24526843933244,-0.299535142240121,-1.40256254223533,-0.478471111657385,1.13916054721163,1.11950922636392,1.04178107928917
"61",-0.802935979387597,1.28576996786255,-0.456983147877825,1.10737291256957,1.43573138619311,-0.224192978608545,0.508884794041656,1.14370249535947,1.25165996431921,0.463695681358324,-1.2269225546751,-1.32699716541792,-0.681327185161311,0.774068002018906,1.23015349119048,-0.359346609026998,-1.40558236925841,-0.361176128394852,1.22313543447405,0.997954428345381,1.03253440513736
"62",-0.789738756456101,1.28576996786255,-0.495602616058231,1.04577097632798,1.07067520237691,-0.224192978608545,0.560327130859255,1.14370249535947,1.19214284496925,0.492005415966018,-1.22422987567975,-1.49809156504089,-0.682982413572674,0.748737955246885,1.21445636452259,-0.41846274510704,-1.40256254223533,-0.241104210070899,1.29260064228293,0.859347746013542,0.954858586824111
"63",-0.786654240816012,1.29547552608548,-0.479637152200621,0.82303078783857,0.907364861593744,-0.234328939925761,0.00531642395649521,1.30309408352406,1.17757343415942,0.468692970916287,-1.00236412715141,-1.56283434364975,-0.68408180722754,0.701926824667352,1.1981845303109,-0.476771019555276,-1.39351599252902,-0.119169176485378,1.34673041523721,0.706060778132133,0.97537087767255
"64",-0.744573040951686,1.29547552608548,-0.582849968144969,0.759911725340598,1.37193932773075,-0.236356132189204,2.2497991243066,1.01644630803452,1.08493187240282,0.469194814690966,-1.25190307101401,-1.80126484129295,-0.684707003936513,0.728242406649094,1.18134573306722,-0.53416043925727,-1.37848145885417,0.00370097312973845,1.38488129521179,0.540716307220778,0.856235074534686
"65",-0.83821119966614,1.1741560482989,-0.535131943378441,0.989491616589854,1.53838823397438,-0.224192978608545,1.94630957027039,0.148790485364415,1.10059534846345,0.423572744669194,-1.33903827944338,-1.5487664437031,-0.675610499150868,0.684272305296856,1.16394798714705,-0.590521760190816,-1.35752332139212,0.126571122744855,1.4065997703525,0.366143423018922,0.868502353522356
"66",-0.768710623031429,0.971956918654602,-0.490193257721152,1.01005761340758,1.53838823397438,-0.224192978608545,-1.02482928135752,-0.370150330480184,1.02077771262809,0.353302192043281,-1.10273867356796,-1.33244182244721,-0.676217863494982,0.722066801510426,1.14599957293518,-0.64574769537815,-1.33073132610503,0.248506156330376,1.41162766611821,0.185329115976001,0.754979544181081
"67",-0.765291156196483,0.664614241595272,-0.460430342976638,1.03247179060378,1.36713131255728,-0.224192978608545,-1.59756118556028,0.61154025745514,0.970890754296686,0.329874961009575,-1.15298283721372,-1.00236440045131,-0.687050795469583,0.745002648810457,1.12750903290471,-0.699733119112805,-1.29822020042991,0.368578074654329,1.39990521428515,0.00136716901672281,0.730025262898388
"68",-0.638941442454974,0.451091960690895,-0.465427755989711,0.98173578573834,0.983100640288619,-0.234328939925761,2.44669089315267,0.540199667591153,0.951223852782183,0.461446557742486,-1.26562754034107,-1.41670437171007,-0.669602148996459,0.640327869211198,1.10848516755125,-0.752375267072373,-1.26012916199809,0.485873057916862,1.37157176343113,-0.182594777942558,0.751677859192323
"69",-0.676801418986279,0.198747446894813,-0.496422696481403,0.884743494927752,0.756055479318973,-0.214057017291329,-1.70504146160448,-0.187988515434946,0.885680205273199,0.231492236178091,-1.31838347917376,-1.61694524623479,-0.667361786593443,0.546454342292858,1.08893703120436,-0.803573931936227,-1.21662132248399,0.599498420470701,1.32696412245388,-0.363409084985479,0.589971885183469
"70",-0.731799151046791,-0.0535970669012687,-0.503148489018257,0.876999307455242,0.713241248964697,-0.234328939925761,-1.49226957357431,0.83520264729899,0.848458533959291,0.216376498655731,-1.38940480938102,-1.6899317750382,-0.698904941016303,0.589984837735932,1.06887392771823,-0.853231654135857,-1.16788298913584,0.70858940469794,1.26661255681475,-0.537981969187337,0.542430422583438
"71",-0.714444585076017,-0.189474882022236,-0.535000767829371,0.748275481020883,0.765785986217672,-0.214057017291329,0.394085456081294,1.22082745737459,0.767629510382997,0.257833729748366,-1.13555024538638,-1.61422442949496,-0.678927318929564,0.55998825188118,1.04830540604351,-0.901253907374696,-1.1141228669795,0.812315762337672,1.19123448510155,-0.703326440098688,0.509215910057517
"72",-0.809225806791473,-0.17976932379931,-0.605598587440717,0.699986917249512,1.26359871915512,-0.234328939925761,-0.607884390959745,1.22082745737459,0.719412593970736,0.225412707187136,-0.647601054861677,-1.16133480849259,-0.686704742815681,0.562414786176057,1.02724125568252,-0.947549278564299,-1.05557116511143,0.909888073176574,1.10172595084173,-0.856613407980099,0.494757477717812
"73",-0.862962679163597,-0.189474882022236,-0.576718712303306,0.970503315508381,1.56174145053126,-0.224192978608545,-0.100690372425301,1.22082745737459,0.722326019393462,0.357440680528152,-0.572038801626848,-0.644470153266353,-0.694327392097099,0.556972416400406,1.00569150203001,-0.992029641834347,-0.992478610908051,1.00056375301339,0.99915097094299,-0.995220090311938,0.552137005319774
"74",-0.78030559404227,-0.17976932379931,-0.526720697934019,1.02868717840631,1.46832858430375,-0.234328939925761,0.0172943645417689,1.22082745737459,0.674170624458922,0.342272576947256,-1.03127631929863,-1.21659367779522,-0.68582055172288,0.498455479571833,0.983666401601573,-1.03461032628526,-0.925115376372618,1.08365270517308,0.884728887380075,-1.11677488833047,0.428972438939482
"75",-0.730746996622997,-0.17976932379931,-0.454607960196328,1.03585939202959,1.13408567233343,-0.224192978608545,0.14519755661239,1.22082745737459,0.681700647563487,0.264410190945371,-1.19454021403352,-1.39032062551597,-0.692320369233993,0.463730088302218,0.961176437152154,-1.07521027716405,-0.853769921217198,1.15852257255924,0.759819872482179,-1.21919796574025,0.4333265089218
"76",-0.785993464661407,-0.17976932379931,-0.447926611641889,0.910231082860402,0.919527995217118,-0.285008746511842,0.0531504536789352,1.22082745737459,0.621688374793066,0.275157405221513,-1.10867684388022,-1.27399328921422,-0.683027003399266,0.38717196503336,0.938232312686771,-1.11375221015668,-0.778747757633921,1.2246035502734,0.625908760124372,-1.30073683528975,0.422516767869005
"77",-0.748618729752447,-0.17976932379931,-0.467084041445472,0.865724441422642,0.816773842366855,-0.224192978608545,0.374706422891167,1.20540184797187,0.608794917603132,0.24427703221853,-1.13634332069824,-1.56115968758487,-0.672426785532213,0.322621200678855,0.91484494836602,-1.15016275850311,-0.70037014204486,1.28139272217436,0.484587395026908,-1.35999634431414,0.384444750044383
